"","artist_name","edition_number","year","artist_nationality","artist_nationality_other","artist_gender","artist_race","artist_ethnicity","book","space_ratio_per_page_total","artist_unique_id","moma_count_to_year","whitney_count_to_year","artist_race_nwi"
"214","Bridget Riley",14,2013,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.263695622,56,0,0,"White"
"215","Bridget Riley",15,2016,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.2503788465,56,0,0,"White"
"216","Bridget Riley",16,2020,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.2468243741,56,0,0,"White"
"217","Camille Pissarro",5,1970,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.4500206636,57,3,0,"White"
"218","Camille Pissarro",6,1975,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.6232026493,57,3,0,"White"
"219","Camille Pissarro",7,1980,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.3980966789,57,3,0,"White"
"220","Camille Pissarro",8,1986,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.4115695625,57,3,0,"White"
"221","Camille Pissarro",9,1991,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.3024817518,57,3,0,"White"
"222","Camille Pissarro",10,1996,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.4123665632,57,3,0,"White"
"223","Camille Pissarro",11,2001,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2909482759,57,3,0,"White"
"224","Camille Pissarro",12,2005,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2169053918,57,4,0,"White"
"225","Camille Pissarro",13,2009,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.3066894734,57,4,0,"White"
"226","Camille Pissarro",14,2013,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.3363690999,57,4,0,"White"
"227","Camille Pissarro",15,2016,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.39152621,57,4,0,"White"
"228","Camille Pissarro",16,2020,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.3666237113,57,4,0,"White"
"229","Cândido Portinari",3,1948,"Brazilian","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.4793401927,58,2,0,"White"
"230","Carrie Mae Weems",15,2016,"American","American","Female","Black or African American","Not Hispanic or Latino origin","Gardner",0.3204577084,60,1,9,"Non-White"
"231","Carrie Mae Weems",16,2020,"American","American","Female","Black or African American","Not Hispanic or Latino origin","Gardner",0.375490918,60,1,10,"Non-White"
"232","Caspar David Friedrich",5,1970,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3215038837,61,0,0,"White"
"233","Caspar David Friedrich",6,1975,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3260335434,61,0,0,"White"
"234","Caspar David Friedrich",7,1980,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3808049536,61,0,0,"White"
"235","Caspar David Friedrich",8,1986,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.4015481374,61,0,0,"White"
"236","Caspar David Friedrich",9,1991,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3950040552,61,0,0,"White"
"237","Caspar David Friedrich",10,1996,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.4398212885,61,0,0,"White"
"238","Caspar David Friedrich",11,2001,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.343425248,61,0,0,"White"
"239","Caspar David Friedrich",12,2005,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3363744184,61,0,0,"White"
"240","Caspar David Friedrich",13,2009,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.3744471669,61,0,0,"White"
"241","Caspar David Friedrich",14,2013,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.669902763,61,0,0,"White"
"242","Caspar David Friedrich",15,2016,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.7710066491,61,0,0,"White"
"243","Caspar David Friedrich",16,2020,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.7095913107,61,0,0,"White"
"244","Charles Demuth",4,1959,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3568812281,63,5,3,"White"
"245","Charles Demuth",11,2001,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4036519839,63,5,3,"White"
"246","Charles Demuth",12,2005,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.27172095,63,5,3,"White"
"247","Charles Demuth",13,2009,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2737275207,63,5,5,"White"
"248","Charles Demuth",14,2013,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2808931626,63,5,6,"White"
"249","Charles Demuth",15,2016,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.7579557755,63,5,8,"White"
"250","Charles Demuth",16,2020,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.7349196122,63,5,10,"White"
"251","Charles Ephraim Burchfield",2,1936,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3655652991,64,3,2,"White"
"252","Charles Ephraim Burchfield",3,1948,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4719636344,64,6,12,"White"
"253","Charles Sheeler",3,1948,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3536937231,65,2,13,"White"
"254","Charles Sheeler",9,1991,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4997080292,65,3,22,"White"
"255","Charles Sheeler",10,1996,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.6744483476,65,3,22,"White"
"256","Charles Sheeler",11,2001,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2258502598,65,3,22,"White"
"257","Chaucer, Printed by William Morris; illustrated by Burne-Jones",1,1926,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3962815209,66,0,0,"White"
"258","Chris Ofili",12,2005,"British","British","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.2598303075,67,0,0,"Non-White"
"259","Chris Ofili",13,2009,"British","British","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.6750034672,67,0,0,"Non-White"
"260","Chris Ofili",14,2013,"British","British","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.3410845546,67,0,0,"Non-White"
"261","Chris Ofili",15,2016,"British","British","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.3181537034,67,0,0,"Non-White"
"262","Chuck Close",10,1996,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3106988165,68,5,5,"White"
"263","Chuck Close",11,2001,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2702527161,68,6,5,"White"
"264","Chuck Close",12,2005,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2648937141,68,7,8,"White"
"265","Chuck Close",13,2009,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4355323378,68,7,10,"White"
"266","Chuck Close",14,2013,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4622994776,68,7,10,"White"
"267","Chuck Close",15,2016,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4286067728,68,7,10,"White"
"268","Chuck Close",16,2020,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4422864507,68,7,11,"White"
"269","Cindy Sherman",10,1996,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3168718666,69,1,5,"White"
"270","Cindy Sherman",11,2001,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.8298004251,69,2,5,"White"
"271","Cindy Sherman",12,2005,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3690356719,69,2,7,"White"
"272","Cindy Sherman",13,2009,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3511164532,69,2,9,"White"
"273","Cindy Sherman",14,2013,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3189558196,69,3,11,"White"
"274","Cindy Sherman",15,2016,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.330044843,69,3,12,"White"
"275","Cindy Sherman",16,2020,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3312009082,69,3,13,"White"
"276","Claude Monet",1,1926,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.8088307723,70,0,0,"White"
"277","Claude Monet",2,1936,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5358988412,70,0,0,"White"
"278","Claude Monet",4,1959,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.7118771883,70,1,0,"White"
"279","Claude Monet",5,1970,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.7313842469,70,2,0,"White"
"280","Claude Monet",6,1975,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.7408182886,70,2,0,"White"
"281","Claude Monet",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.6098191669,70,2,0,"White"
"282","Claude Monet",8,1986,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.616231253,70,2,0,"White"
"283","Claude Monet",9,1991,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.6628061638,70,2,0,"White"
"284","Claude Monet",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.0837113332,70,2,0,"White"
"285","Claude Monet",11,2001,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.4734736655,70,2,0,"White"
"286","Claude Monet",12,2005,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.1650548916,70,2,0,"White"
"287","Claude Monet",13,2009,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.5594748279,70,2,0,"White"
"288","Claude Monet",14,2013,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.6025611391,70,2,0,"White"
"289","Claude Monet",15,2016,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.8391371578,70,2,0,"White"
"290","Claude Monet",16,2020,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",1.6922250859,70,2,0,"White"
"291","Cliff Whiting (Te Whanau-A-Apanui)",11,2001,"New Zealander","Other","Male","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino origin","Gardner",0.4048476618,71,0,0,"Non-White"
"292","Cliff Whiting (Te Whanau-A-Apanui)",12,2005,"New Zealander","Other","Male","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino origin","Gardner",0.4220874008,71,0,0,"Non-White"
"293","Cliff Whiting (Te Whanau-A-Apanui)",13,2009,"New Zealander","Other","Male","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino origin","Gardner",0.4910699151,71,0,0,"Non-White"
"294","Cliff Whiting (Te Whanau-A-Apanui)",14,2013,"New Zealander","Other","Male","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino origin","Gardner",0.4282280061,71,0,0,"Non-White"
"295","Dante Gabriel Rossetti",4,1959,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3043899811,72,0,0,"White"
"296","Dante Gabriel Rossetti",12,2005,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.2553751178,72,0,0,"White"
"297","Dante Gabriel Rossetti",13,2009,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.2780269058,72,0,0,"White"
"298","Dante Gabriel Rossetti",14,2013,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.2808931626,72,0,0,"White"
"299","Dante Gabriel Rossetti",15,2016,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4617287769,72,0,0,"White"
"300","Dante Gabriel Rossetti",16,2020,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.2731345115,72,0,0,"White"
"301","David Alfaro Siqueiros",3,1948,"Mexican","Other","Male","White","Hispanic or Latino origin","Gardner",0.3003157494,73,1,0,"White"
"302","David Alfaro Siqueiros",4,1959,"Mexican","Other","Male","White","Hispanic or Latino origin","Gardner",0.4088876919,73,1,0,"White"
"303","David Alfaro Siqueiros",5,1970,"Mexican","Other","Male","White","Hispanic or Latino origin","Gardner",0.2958598692,73,1,0,"White"
"304","David Alfaro Siqueiros",6,1975,"Mexican","Other","Male","White","Hispanic or Latino origin","Gardner",0.2824484564,73,1,0,"White"
"305","David Alfaro Siqueiros",7,1980,"Mexican","Other","Male","White","Hispanic or Latino origin","Gardner",0.3009780467,73,1,0,"White"
"306","David Em",10,1996,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3888339415,74,0,0,"White"
"307","David Em",11,2001,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3361183278,74,0,0,"White"
"308","David Em",12,2005,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3379405772,74,0,0,"White"
"309","David Em",13,2009,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3343503922,74,0,0,"White"
"310","David Em",14,2013,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2757616384,74,0,0,"White"
"311","David Em",15,2016,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.5505953301,74,0,0,"White"
"312","David Hockney",9,1991,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6243309002,75,7,0,"White"
"313","David Hockney",10,1996,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3278025988,75,7,0,"White"
"314","David Octavius Hill",4,1959,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2585510369,76,2,0,"White"
"315","Robert Adamson",4,1959,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2585510369,341,7,0,"White"
"316","David Octavius Hill",9,1991,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2622871046,76,2,0,"White"
"317","Robert Adamson",9,1991,"Scottish","Other","Male","White","Not Hispanic or Latino origin","Gardner",0.2622871046,341,11,0,"White"
"318","David Wojnarowicz",11,2001,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2809842938,78,0,2,"White"
"319","David Wojnarowicz",12,2005,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3437946659,78,0,5,"White"
"320","David Wojnarowicz",13,2009,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.2476538302,78,0,7,"White"
"321","David Wojnarowicz",14,2013,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4038802336,78,0,10,"White"
"322","David Wojnarowicz",15,2016,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4223751353,78,0,11,"White"
